tid,rid,date,year,start_time,end_time,birds_seen,points_surveyed
14097,354,2005-01-14T23:00:00Z,2004,09:54:00,12:51:00,164,20
14098,364,2004-12-26T23:00:00Z,2004,11:00:00,14:30:00,51,10
14099,368,2005-01-04T23:00:00Z,2004,11:00:00,14:40:00,81,20
14100,375,2004-12-30T23:00:00Z,2004,09:30:00,13:00:00,164,20
14101,387,2005-01-15T23:00:00Z,2004,11:30:00,15:00:00,53,16
14102,389,2005-01-15T23:00:00Z,2004,09:15:00,13:15:00,75,15
14103,397,2005-01-14T23:00:00Z,2004,11:02:00,14:40:00,133,19
14104,407,2005-01-04T23:00:00Z,2004,09:25:00,13:30:00,58,14
14105,412,2005-01-10T23:00:00Z,2004,09:15:00,15:05:00,71,16
14106,432,2005-01-15T23:00:00Z,2004,09:10:00,10:53:00,42,10
14107,433,2005-01-14T23:00:00Z,2004,09:00:00,12:00:00,55,16
14108,435,2005-01-04T23:00:00Z,2004,09:00:00,13:00:00,115,10
14109,437,2005-01-15T23:00:00Z,2004,09:00:00,14:00:00,98,10
14110,447,2005-01-21T23:00:00Z,2004,09:50:00,15:46:00,53,18
14111,505,2004-12-25T23:00:00Z,2004,11:12:00,14:22:00,121,20
14112,507,2004-12-27T23:00:00Z,2004,11:00:00,14:00:00,74,20
14113,529,2005-01-01T23:00:00Z,2004,09:40:00,13:00:00,99,20
14114,531,2005-01-16T23:00:00Z,2004,09:15:00,13:10:00,83,20
14115,556,2004-12-31T23:00:00Z,2004,09:00:00,12:05:00,153,20
14116,557,2004-12-19T23:00:00Z,2004,09:05:00,12:05:00,104,20
14117,559,2004-12-25T23:00:00Z,2004,08:59:00,12:01:00,60,20
14118,564,2004-12-30T23:00:00Z,2004,08:50:00,12:00:00,176,20
14119,567,2004-12-30T23:00:00Z,2004,09:06:00,13:00:00,140,20
14120,577,2004-12-26T23:00:00Z,2004,10:00:00,15:45:00,91,20
14121,592,2004-12-26T23:00:00Z,2004,08:49:00,12:38:00,156,20
14122,603,2005-01-05T23:00:00Z,2004,09:00:00,10:50:00,48,10
14123,628,2004-12-26T23:00:00Z,2004,09:00:00,13:00:00,135,20
14124,650,2005-01-14T23:00:00Z,2004,10:30:00,13:20:00,69,17
14125,656,2004-12-26T23:00:00Z,2004,10:50:00,14:10:00,38,18
14126,666,2004-12-28T23:00:00Z,2004,08:57:00,13:00:00,173,20
14127,686,2005-01-08T23:00:00Z,2004,08:50:00,13:50:00,153,20
14128,699,2005-01-15T23:00:00Z,2004,09:20:00,13:15:00,163,20
14129,713,2005-01-10T23:00:00Z,2004,09:00:00,14:15:00,87,20
14130,719,2004-12-28T23:00:00Z,2004,10:45:00,14:50:00,138,20
14131,723,2005-01-10T23:00:00Z,2004,09:15:00,12:45:00,67,20
14132,731,2005-01-10T23:00:00Z,2004,08:30:00,13:00:00,66,11
14133,738,2004-12-30T23:00:00Z,2004,10:45:00,12:30:00,59,14
14134,739,2005-01-15T23:00:00Z,2004,09:16:00,12:07:00,82,10
14135,740,2005-01-14T23:00:00Z,2004,10:30:00,14:30:00,55,17
14136,830,2005-01-01T23:00:00Z,2004,09:00:00,12:45:00,96,19
14137,833,2004-12-28T23:00:00Z,2004,08:55:00,12:20:00,65,19
14138,835,2005-01-10T23:00:00Z,2004,10:30:00,13:45:00,86,19
14139,850,2005-01-04T23:00:00Z,2004,08:55:00,12:05:00,65,20
14140,864,2004-12-28T23:00:00Z,2004,09:45:00,13:15:00,140,20
14141,865,2004-12-20T23:00:00Z,2004,09:15:00,12:15:00,48,17
14142,874,2005-01-19T23:00:00Z,2004,09:00:00,11:00:00,22,8
14143,872,2005-01-13T23:00:00Z,2004,09:00:00,11:55:00,138,20
14144,913,2005-01-14T23:00:00Z,2004,11:00:00,14:00:00,162,20
14145,920,2005-01-14T23:00:00Z,2004,08:31:00,12:02:00,99,20
14146,947,2004-12-27T23:00:00Z,2004,09:00:00,11:30:00,113,20
14147,949,2005-01-02T23:00:00Z,2004,10:00:00,NA,111,14
14148,963,2005-01-14T23:00:00Z,2004,08:00:00,12:00:00,162,19
14149,968,2005-01-13T23:00:00Z,2004,12:50:00,15:29:00,71,11
14150,969,2005-01-15T23:00:00Z,2004,12:00:00,14:00:00,47,12
14151,970,2004-12-25T23:00:00Z,2004,10:30:00,14:30:00,181,19
14152,972,2005-01-13T23:00:00Z,2004,09:30:00,14:05:00,67,20
14153,973,2005-01-13T23:00:00Z,2004,08:20:00,12:30:00,116,20
14154,975,2004-12-27T23:00:00Z,2004,12:31:00,15:13:00,76,12
14155,986,2004-12-28T23:00:00Z,2004,08:27:00,12:25:00,171,19
14156,1040,2005-01-05T23:00:00Z,2004,08:55:00,12:30:00,91,18
14157,1064,2005-01-14T23:00:00Z,2004,08:28:00,11:31:00,125,20
14158,1071,2004-12-30T23:00:00Z,2004,09:10:00,11:45:00,63,20
14159,1074,2004-12-28T23:00:00Z,2004,09:20:00,12:25:00,66,18
14160,1077,2004-12-24T23:00:00Z,2004,10:30:00,12:50:00,70,20
14161,1097,2005-01-21T23:00:00Z,2004,09:25:00,13:25:00,42,20
14162,1100,2004-12-25T23:00:00Z,2004,10:54:00,14:25:00,52,18
14163,1112,2005-01-16T23:00:00Z,2004,11:00:00,14:00:00,6,6
14164,1127,2005-01-15T23:00:00Z,2004,09:30:00,12:00:00,100,16
14165,1131,2004-12-19T23:00:00Z,2004,13:00:00,14:00:00,20,5
14166,1133,2004-12-20T23:00:00Z,2004,11:00:00,15:00:00,23,5
14167,1140,2005-01-15T23:00:00Z,2004,08:15:00,12:30:00,78,18
14168,1181,2005-01-02T23:00:00Z,2004,09:00:00,13:05:00,100,20
14169,1187,2005-01-14T23:00:00Z,2004,08:00:00,12:05:00,104,20
14170,1194,2004-12-25T23:00:00Z,2004,08:54:00,11:36:00,92,19
14171,1204,2005-01-14T23:00:00Z,2004,08:30:00,12:15:00,162,20
14172,1210,2004-12-31T23:00:00Z,2004,14:00:00,16:00:00,123,13
14173,1216,2005-01-18T23:00:00Z,2004,09:30:00,12:15:00,49,12
14174,2484,2005-01-14T23:00:00Z,2004,09:00:00,12:05:00,72,20
14175,2485,2004-12-25T23:00:00Z,2004,09:10:00,10:40:00,49,10
14176,2488,2005-01-04T23:00:00Z,2004,11:00:00,13:00:00,103,15
14177,2490,2005-01-15T23:00:00Z,2004,11:49:00,14:46:00,30,9
14178,2491,2004-12-31T23:00:00Z,2004,09:05:00,12:05:00,151,20
14179,2493,2005-01-13T23:00:00Z,2004,12:00:00,14:30:00,41,10
14180,2494,2005-01-04T23:00:00Z,2004,09:30:00,11:45:00,38,10
14181,2496,2004-12-25T23:00:00Z,2004,09:05:00,11:05:00,62,11
14182,2497,2005-01-14T23:00:00Z,2004,12:00:00,14:00:00,76,10
14183,2500,2004-12-28T23:00:00Z,2004,09:06:00,12:30:00,69,11
14184,2501,2004-12-28T23:00:00Z,2004,09:08:00,11:31:00,139,14
14185,2502,2005-01-02T23:00:00Z,2004,09:53:00,12:25:00,62,12
14186,2504,2005-01-13T23:00:00Z,2004,11:30:00,14:00:00,29,10
14187,2508,2005-01-23T23:00:00Z,2004,09:00:00,13:00:00,62,15
14188,2509,2005-01-15T23:00:00Z,2004,10:00:00,14:00:00,75,20
14189,2510,2005-01-21T23:00:00Z,2004,09:20:00,12:25:00,77,15
14190,2513,2005-01-15T23:00:00Z,2004,10:30:00,13:00:00,46,12
14191,2515,2005-01-19T23:00:00Z,2004,08:30:00,10:10:00,27,10
14192,2516,2004-12-31T23:00:00Z,2004,08:50:00,11:00:00,31,10
14193,2517,2005-01-24T23:00:00Z,2004,10:04:00,13:05:00,97,18
14194,2518,2005-01-21T23:00:00Z,2004,09:35:00,12:15:00,76,13
14195,2519,2005-01-22T23:00:00Z,2004,09:15:00,11:55:00,43,10
14196,2524,2005-01-10T23:00:00Z,2004,12:10:00,15:35:00,67,20
14197,2525,2004-12-31T23:00:00Z,2004,11:00:00,14:00:00,182,20
14198,2526,2005-01-11T23:00:00Z,2004,09:00:00,11:30:00,86,20
14199,2529,2005-01-08T23:00:00Z,2004,13:00:00,15:15:00,119,15
14200,2530,2005-01-10T23:00:00Z,2004,10:00:00,14:47:00,191,17
14201,2531,2005-01-05T23:00:00Z,2004,12:45:00,14:15:00,26,10
14202,2532,2005-01-05T23:00:00Z,2004,11:15:00,12:30:00,41,10
14203,2534,2005-01-15T23:00:00Z,2004,09:30:00,13:00:00,101,15
14204,2536,2004-12-30T23:00:00Z,2004,08:29:00,13:09:00,132,20
14205,2540,2005-01-15T23:00:00Z,2004,09:10:00,11:30:00,77,17
14206,3188,2005-01-14T23:00:00Z,2004,09:20:00,11:30:00,114,17
14207,3189,2004-12-28T23:00:00Z,2004,10:00:00,12:00:00,42,10
14208,3190,2005-01-13T23:00:00Z,2004,10:30:00,12:35:00,107,15
14209,3175,2005-01-15T23:00:00Z,2004,10:10:00,15:00:00,73,20
14210,3191,2005-01-15T23:00:00Z,2004,09:30:00,12:30:00,42,12
14211,3192,2005-01-04T23:00:00Z,2004,14:45:00,16:30:00,8,6
14212,3193,2005-01-25T23:00:00Z,2004,15:30:00,17:00:00,15,5
14213,3194,2005-01-13T23:00:00Z,2004,10:00:00,13:00:00,71,14
14214,3195,2005-01-05T23:00:00Z,2004,09:30:00,12:30:00,37,16
14215,3196,2004-12-28T23:00:00Z,2004,10:00:00,14:00:00,38,16
14216,3197,2005-01-10T23:00:00Z,2004,08:15:00,12:50:00,49,20
14217,3198,2005-01-14T23:00:00Z,2004,08:45:00,11:45:00,52,12
14218,3199,2004-12-24T23:00:00Z,2004,13:30:00,15:45:00,21,8
14219,3200,2004-12-28T23:00:00Z,2004,12:30:00,15:50:00,80,20
14220,3201,2004-12-26T23:00:00Z,2004,12:50:00,15:20:00,36,10
14221,3202,2005-01-15T23:00:00Z,2004,10:15:00,15:00:00,76,16
14222,3185,2005-01-13T23:00:00Z,2004,10:34:00,12:00:00,47,15
14223,3203,2004-12-25T23:00:00Z,2004,09:00:00,10:30:00,27,10
14224,3204,2005-01-15T23:00:00Z,2004,09:30:00,12:00:00,55,10
14225,3205,2004-12-26T23:00:00Z,2004,08:45:00,13:30:00,85,12
14227,3207,2005-01-21T23:00:00Z,2004,12:00:00,15:00:00,132,12
14228,3208,2005-01-15T23:00:00Z,2004,12:45:00,14:45:00,99,10
14231,103,2004-12-26T23:00:00Z,2004,08:09:00,12:14:00,148,20
14232,105,2005-05-25T22:00:00Z,2005,05:14:00,08:46:00,230,20
14233,2451,2005-05-31T22:00:00Z,2005,03:50:00,07:37:00,253,20
14235,887,2005-05-31T22:00:00Z,2005,09:40:00,13:20:00,128,12
14236,869,2005-06-04T22:00:00Z,2005,09:20:00,14:00:00,181,20
14237,2548,2005-06-11T22:00:00Z,2005,19:30:00,21:40:00,101,10
14239,2486,2005-12-13T23:00:00Z,2005,10:00:00,12:00:00,26,10
14241,2487,2005-12-12T23:00:00Z,2005,10:00:00,12:00:00,30,10
14245,3275,2005-12-18T23:00:00Z,2005,09:50:00,12:10:00,101,14
14246,721,2005-12-20T23:00:00Z,2005,10:30:00,12:20:00,51,10
14247,561,2005-12-25T23:00:00Z,2005,10:20:00,13:25:00,57,16
14248,3135,2005-12-27T23:00:00Z,2005,08:45:00,11:10:00,17,7
14249,3276,2005-12-27T23:00:00Z,2005,09:05:00,10:55:00,59,10
14250,2500,2005-12-30T23:00:00Z,2005,08:55:00,11:10:00,64,11
14251,223,2005-12-27T23:00:00Z,2005,10:30:00,14:10:00,97,20
14252,512,2005-12-29T23:00:00Z,2005,09:35:00,13:20:00,218,20
14253,409,2005-12-31T23:00:00Z,2005,09:30:00,11:20:00,89,10
14254,3277,2005-12-24T23:00:00Z,2005,09:25:00,11:30:00,133,14
14256,2535,2005-12-30T23:00:00Z,2005,10:55:00,13:05:00,71,10
14257,2616,2005-12-29T23:00:00Z,2005,10:20:00,12:25:00,54,11
14258,267,2005-12-27T23:00:00Z,2005,09:15:00,11:45:00,62,12
14259,12,2005-05-17T22:00:00Z,2005,07:28:00,10:51:00,52,19
14260,13,2005-06-01T22:00:00Z,2005,04:41:00,07:41:00,60,19
14261,31,2005-05-26T22:00:00Z,2005,04:20:00,08:26:00,220,20
14262,39,2005-05-25T22:00:00Z,2005,04:31:00,08:41:00,61,20
14263,44,2005-05-21T22:00:00Z,2005,05:00:00,09:00:00,229,20
14264,58,2005-06-13T22:00:00Z,2005,06:30:00,11:05:00,205,20
14265,75,2005-05-26T22:00:00Z,2005,08:45:00,13:00:00,108,10
14266,90,2005-05-28T22:00:00Z,2005,05:55:00,07:55:00,235,20
14267,91,2005-06-08T22:00:00Z,2005,08:00:00,11:00:00,113,20
14268,93,2005-05-21T22:00:00Z,2005,05:35:00,07:40:00,259,20
14269,108,2005-05-29T22:00:00Z,2005,10:40:00,14:45:00,113,20
14270,116,2005-05-31T22:00:00Z,2005,10:00:00,13:35:00,62,20
14271,137,2005-05-27T22:00:00Z,2005,06:15:00,NA,175,20
14272,147,2005-05-31T22:00:00Z,2005,10:17:00,12:45:00,159,20
14273,173,2005-06-10T22:00:00Z,2005,04:16:00,06:43:00,208,20
14274,186,2005-06-14T22:00:00Z,2005,05:15:00,07:25:00,93,14
14275,198,2005-06-08T22:00:00Z,2005,07:00:00,09:30:00,101,10
14276,200,2005-06-02T22:00:00Z,2005,09:15:00,14:10:00,97,16
14277,206,2005-05-25T22:00:00Z,2005,NA,NA,85,20
14278,212,2005-06-03T22:00:00Z,2005,07:20:00,11:15:00,120,20
14279,226,2005-06-14T22:00:00Z,2005,09:30:00,14:30:00,94,20
14280,270,2005-06-07T22:00:00Z,2005,05:30:00,07:10:00,105,10
14281,271,2005-06-13T22:00:00Z,2005,04:00:00,07:45:00,139,11
14282,279,2005-05-25T22:00:00Z,2005,10:37:00,11:12:00,53,10
14283,287,2005-05-26T22:00:00Z,2005,07:00:00,09:10:00,61,11
14284,295,2005-06-06T22:00:00Z,2005,08:52:00,09:52:00,45,10
14285,301,2005-05-18T22:00:00Z,2005,05:25:00,07:30:00,106,10
14286,305,2005-06-05T22:00:00Z,2005,10:00:00,13:30:00,84,14
14287,306,2005-05-21T22:00:00Z,2005,12:15:00,15:06:00,150,20
14288,311,2005-06-15T22:00:00Z,2005,10:30:00,13:50:00,142,20
14289,326,2005-06-06T22:00:00Z,2005,04:20:00,06:50:00,125,20
14290,348,2005-06-07T22:00:00Z,2005,07:05:00,11:10:00,199,20
14291,361,2005-06-07T22:00:00Z,2005,05:00:00,09:20:00,144,16
14292,363,2005-06-18T22:00:00Z,2005,04:15:00,08:30:00,149,20
14293,367,2005-05-28T22:00:00Z,2005,10:30:00,15:05:00,226,20
14294,382,2005-06-04T22:00:00Z,2005,09:15:00,15:45:00,119,18
14295,388,2005-06-04T22:00:00Z,2005,05:25:00,09:20:00,158,15
14296,414,2005-05-21T22:00:00Z,2005,09:00:00,14:00:00,191,20
14297,416,2005-05-25T22:00:00Z,2005,05:30:00,08:15:00,131,12
14298,421,2005-05-28T22:00:00Z,2005,05:00:00,07:00:00,73,11
14299,423,2005-05-21T22:00:00Z,2005,08:45:00,12:15:00,111,16
14300,438,2005-05-26T22:00:00Z,2005,06:30:00,12:30:00,354,20
14301,440,2005-06-07T22:00:00Z,2005,06:30:00,12:30:00,389,20
14302,456,2005-05-27T22:00:00Z,2005,05:00:00,09:45:00,236,20
14303,1430,2005-06-10T22:00:00Z,2005,09:15:00,13:30:00,117,20
14304,459,2005-06-14T22:00:00Z,2005,08:20:00,14:03:00,105,20
14305,460,2005-05-29T22:00:00Z,2005,05:40:00,08:15:00,183,20
14306,470,2005-05-07T22:00:00Z,2005,08:00:00,13:00:00,155,20
14307,472,2005-06-03T22:00:00Z,2005,07:30:00,09:40:00,166,15
14308,473,2005-06-16T22:00:00Z,2005,07:00:00,11:00:00,110,10
14309,487,2005-06-06T22:00:00Z,2005,05:18:00,08:28:00,262,20
14310,541,2005-06-10T22:00:00Z,2005,05:51:00,09:05:00,250,20
14311,548,2005-05-21T22:00:00Z,2005,06:16:00,09:34:00,280,20
14312,551,2005-06-16T22:00:00Z,2005,07:30:00,11:50:00,113,20
14313,562,2005-05-28T22:00:00Z,2005,04:55:00,08:10:00,250,20
14314,563,2005-06-07T22:00:00Z,2005,04:50:00,08:10:00,234,20
14315,602,2005-06-04T22:00:00Z,2005,04:55:00,08:50:00,147,20
14316,604,2005-05-21T22:00:00Z,2005,04:50:00,08:05:00,235,20
14317,606,2005-05-28T22:00:00Z,2005,06:04:00,09:06:00,107,20
14318,619,2005-05-25T22:00:00Z,2005,04:50:00,06:30:00,118,10
14319,620,2005-06-15T22:00:00Z,2005,19:00:00,20:30:00,57,9
14320,622,2005-05-28T22:00:00Z,2005,07:55:00,11:00:00,164,17
14321,651,2005-05-22T22:00:00Z,2005,05:15:00,08:25:00,217,20
14322,665,2005-05-23T22:00:00Z,2005,05:45:00,09:19:00,173,20
14323,693,2005-05-24T22:00:00Z,2005,18:15:00,NA,280,20
14324,694,2005-05-21T22:00:00Z,2005,08:15:00,11:10:00,211,20
14325,714,2005-06-07T22:00:00Z,2005,09:00:00,12:00:00,99,20
14326,732,2005-05-14T22:00:00Z,2005,05:14:00,09:19:00,213,20
14327,747,2005-06-18T22:00:00Z,2005,05:00:00,07:47:00,172,19
14328,762,2005-06-04T22:00:00Z,2005,06:20:00,11:45:00,238,20
14329,764,2005-05-28T22:00:00Z,2005,06:00:00,08:05:00,118,10
14330,771,2005-06-10T22:00:00Z,2005,04:20:00,06:37:00,159,15
14331,776,2005-06-18T22:00:00Z,2005,06:20:00,07:55:00,43,10
14332,777,2005-06-07T22:00:00Z,2005,15:00:00,17:00:00,66,10
14333,786,2005-06-07T22:00:00Z,2005,07:00:00,11:15:00,119,20
14334,798,2005-06-07T22:00:00Z,2005,07:45:00,10:55:00,127,12
14335,805,2005-06-30T22:00:00Z,2005,08:00:00,10:15:00,52,10
14336,812,2005-06-04T22:00:00Z,2005,08:05:00,11:20:00,145,10
14337,814,2005-06-04T22:00:00Z,2005,08:15:00,11:00:00,99,14
14338,816,2005-06-06T22:00:00Z,2005,08:30:00,13:00:00,102,11
14339,817,2005-05-19T22:00:00Z,2005,07:00:00,10:15:00,123,20
14340,834,2005-06-07T22:00:00Z,2005,07:40:00,12:00:00,166,20
14341,851,2005-06-10T22:00:00Z,2005,05:12:00,08:10:00,116,20
14342,855,2005-06-07T22:00:00Z,2005,07:24:00,10:37:00,119,20
14343,860,2005-06-07T22:00:00Z,2005,06:10:00,09:40:00,160,20
14344,885,2005-06-02T22:00:00Z,2005,14:30:00,17:25:00,174,20
14345,888,2005-06-07T22:00:00Z,2005,09:50:00,12:45:00,64,10
14346,892,2005-05-13T22:00:00Z,2005,08:09:00,09:52:00,82,10
14347,897,2005-05-21T22:00:00Z,2005,08:23:00,10:09:00,117,13
14348,898,2005-06-07T22:00:00Z,2005,07:52:00,09:25:00,69,10
14349,914,2005-05-28T22:00:00Z,2005,06:40:00,10:20:00,257,20
14350,938,2005-05-27T22:00:00Z,2005,04:30:00,08:00:00,251,19
14351,944,2005-06-18T22:00:00Z,2005,12:20:00,14:55:00,89,20
14352,948,2005-05-21T22:00:00Z,2005,05:15:00,09:45:00,195,20
14353,950,2005-05-27T22:00:00Z,2005,07:00:00,11:30:00,192,16
14354,995,2005-06-25T22:00:00Z,2005,14:25:00,16:55:00,83,20
14355,1001,2005-06-08T22:00:00Z,2005,07:49:00,10:44:00,239,20
14356,1050,2005-06-05T22:00:00Z,2005,05:35:00,07:19:00,95,10
14357,1051,2005-06-05T22:00:00Z,2005,07:37:00,09:16:00,86,10
14358,1059,2005-05-21T22:00:00Z,2005,05:15:00,09:45:00,319,20
14359,1066,2005-06-06T22:00:00Z,2005,06:00:00,09:03:00,147,20
14360,1079,2005-05-25T22:00:00Z,2005,06:20:00,09:30:00,215,20
14361,1107,2005-06-15T22:00:00Z,2005,11:00:00,13:40:00,62,20
14362,1147,2005-05-28T22:00:00Z,2005,04:00:00,06:15:00,124,10
14363,3913,2005-06-09T22:00:00Z,2005,06:00:00,07:00:00,40,5
14364,1153,2005-06-10T22:00:00Z,2005,05:00:00,08:45:00,73,10
14365,1157,2005-06-17T22:00:00Z,2005,04:00:00,06:45:00,149,14
14366,1158,2005-06-01T22:00:00Z,2005,09:30:00,12:30:00,153,18
14367,1160,2005-05-25T22:00:00Z,2005,07:30:00,10:15:00,89,10
14368,1161,2005-06-06T22:00:00Z,2005,06:15:00,08:10:00,93,10
14369,1163,2005-05-31T22:00:00Z,2005,06:00:00,09:30:00,139,19
14370,1165,2005-05-25T22:00:00Z,2005,07:30:00,09:30:00,81,9
14371,1166,2005-06-09T22:00:00Z,2005,06:28:00,10:54:00,197,20
14372,1169,2005-05-28T22:00:00Z,2005,05:35:00,09:00:00,178,18
14373,1182,2005-06-04T22:00:00Z,2005,05:00:00,07:50:00,142,20
14374,1191,2005-06-07T22:00:00Z,2005,04:45:00,07:15:00,203,20
14375,1197,2005-06-08T22:00:00Z,2005,08:30:00,12:15:00,266,20
14376,1200,2005-06-04T22:00:00Z,2005,14:00:00,17:00:00,148,15
14377,1202,2005-06-04T22:00:00Z,2005,09:15:00,12:00:00,157,11
14378,1208,2005-05-23T22:00:00Z,2005,09:00:00,13:15:00,194,7
14379,1211,2005-06-12T22:00:00Z,2005,09:15:00,12:15:00,101,13
14380,1213,2005-06-07T22:00:00Z,2005,05:40:00,08:00:00,78,10
14381,1215,2005-06-13T22:00:00Z,2005,07:15:00,09:30:00,81,10
14382,1822,2005-05-27T22:00:00Z,2005,04:53:00,09:30:00,165,20
14383,2551,2005-05-19T22:00:00Z,2005,08:40:00,11:20:00,82,14
14384,2552,2005-05-05T22:00:00Z,2005,06:00:00,09:30:00,108,20
14385,2553,2005-06-07T22:00:00Z,2005,05:44:00,07:16:00,52,11
14386,2554,2005-06-10T22:00:00Z,2005,06:31:00,10:24:00,112,15
14387,2555,2005-06-04T22:00:00Z,2005,07:10:00,08:55:00,109,10
14388,2556,2005-05-27T22:00:00Z,2005,04:00:00,07:00:00,260,17
14389,2557,2005-06-06T22:00:00Z,2005,09:00:00,12:05:00,120,20
14390,2558,2005-05-16T22:00:00Z,2005,06:00:00,08:15:00,98,10
14391,2559,2005-06-06T22:00:00Z,2005,06:00:00,08:45:00,77,10
14392,2561,2005-05-30T22:00:00Z,2005,06:15:00,07:40:00,67,10
14393,2562,2005-05-31T22:00:00Z,2005,07:30:00,09:00:00,84,10
14394,2563,2005-05-07T22:00:00Z,2005,05:00:00,07:00:00,109,10
14395,2564,2005-05-08T22:00:00Z,2005,05:00:00,07:30:00,147,20
14396,2567,2005-06-02T22:00:00Z,2005,13:55:00,17:24:00,66,10
14397,2568,2005-05-27T22:00:00Z,2005,04:25:00,08:35:00,261,20
14398,2569,2005-06-06T22:00:00Z,2005,11:00:00,14:30:00,118,16
14399,2571,2005-05-29T22:00:00Z,2005,15:00:00,16:42:00,40,11
14400,2572,2005-06-06T22:00:00Z,2005,18:15:00,20:00:00,84,13
14401,2573,2005-05-31T22:00:00Z,2005,05:30:00,07:15:00,60,10
14402,2574,2005-05-27T22:00:00Z,2005,11:45:00,16:00:00,141,20
14403,2579,2005-05-28T22:00:00Z,2005,06:50:00,11:55:00,103,20
14404,2580,2005-05-27T22:00:00Z,2005,05:50:00,09:10:00,218,20
14405,2581,2005-05-14T22:00:00Z,2005,05:50:00,07:35:00,114,10
14406,2583,2005-05-04T22:00:00Z,2005,10:30:00,14:30:00,94,14
14407,2584,2005-05-21T22:00:00Z,2005,07:30:00,09:30:00,82,10
14408,2585,2005-06-11T22:00:00Z,2005,04:26:00,07:57:00,126,10
14409,2586,2005-06-06T22:00:00Z,2005,12:00:00,15:00:00,93,14
14410,2587,2005-05-16T22:00:00Z,2005,08:20:00,10:45:00,152,18
14411,2588,2005-06-06T22:00:00Z,2005,08:15:00,09:50:00,58,11
14412,2589,2005-05-23T22:00:00Z,2005,08:30:00,11:30:00,106,12
14413,2590,2005-06-06T22:00:00Z,2005,08:15:00,10:35:00,82,13
14415,2592,2005-05-29T22:00:00Z,2005,10:00:00,12:30:00,111,12
14416,2594,2005-05-28T22:00:00Z,2005,11:15:00,14:15:00,33,10
14417,2595,2005-05-26T22:00:00Z,2005,09:00:00,12:30:00,127,20
14418,2596,2005-05-23T22:00:00Z,2005,18:15:00,20:30:00,150,12
14419,2597,2005-05-27T22:00:00Z,2005,06:00:00,08:30:00,74,10
14420,2598,2005-05-29T22:00:00Z,2005,07:00:00,09:50:00,127,20
14421,2599,2005-06-12T22:00:00Z,2005,07:00:00,09:00:00,82,9
14422,2600,2005-05-28T22:00:00Z,2005,05:00:00,09:15:00,199,15
14423,2601,2005-05-26T22:00:00Z,2005,08:00:00,09:15:00,56,10
14424,2605,2005-06-03T22:00:00Z,2005,10:00:00,12:10:00,110,10
14425,2607,2005-05-28T22:00:00Z,2005,08:50:00,10:45:00,51,10
14426,2608,2005-05-29T22:00:00Z,2005,08:40:00,11:10:00,63,10
14427,2609,2005-06-04T22:00:00Z,2005,05:15:00,07:15:00,117,11
14428,2610,2005-05-28T22:00:00Z,2005,08:00:00,12:20:00,212,10
14429,3176,2005-05-07T22:00:00Z,2005,08:00:00,10:40:00,104,14
14430,3182,2005-05-27T22:00:00Z,2005,06:00:00,09:00:00,118,10
14431,3187,2005-05-18T22:00:00Z,2005,11:25:00,14:37:00,132,15
14432,3212,2005-06-08T22:00:00Z,2005,04:15:00,06:00:00,140,13
14433,3213,2005-06-07T22:00:00Z,2005,16:30:00,19:20:00,156,15
14434,3214,2005-06-14T22:00:00Z,2005,08:15:00,11:15:00,82,10
14435,3215,2005-05-26T22:00:00Z,2005,10:00:00,13:15:00,85,14
14436,3216,2005-05-26T22:00:00Z,2005,04:30:00,06:30:00,125,12
14437,3217,2005-05-27T22:00:00Z,2005,09:50:00,15:00:00,104,14
14438,3218,2005-06-07T22:00:00Z,2005,05:12:00,08:45:00,100,14
14439,3219,2005-05-27T22:00:00Z,2005,04:15:00,07:15:00,168,20
14440,3220,2005-05-07T22:00:00Z,2005,06:22:00,08:29:00,98,10
14441,3221,2005-06-11T22:00:00Z,2005,08:15:00,12:15:00,177,15
14442,3222,2005-06-04T22:00:00Z,2005,06:00:00,07:39:00,128,10
14443,3181,2005-06-14T22:00:00Z,2005,05:21:00,07:20:00,136,13
14444,3224,2005-06-06T22:00:00Z,2005,05:25:00,09:10:00,205,16
14445,3225,2005-05-24T22:00:00Z,2005,08:00:00,10:00:00,73,10
14446,3226,2005-05-11T22:00:00Z,2005,10:30:00,12:05:00,50,13
14447,3227,2005-05-13T22:00:00Z,2005,08:50:00,11:00:00,73,10
14448,3228,2005-05-23T22:00:00Z,2005,08:43:00,11:06:00,177,20
14449,3229,2005-06-08T22:00:00Z,2005,14:00:00,15:55:00,50,12
14450,3230,2005-06-13T22:00:00Z,2005,09:07:00,12:28:00,71,10
14451,3231,2005-06-14T22:00:00Z,2005,17:21:00,21:20:00,159,20
14452,3232,2005-06-10T22:00:00Z,2005,05:10:00,07:30:00,70,10
14453,3233,2005-06-08T22:00:00Z,2005,09:00:00,12:30:00,109,20
14454,3234,2005-05-18T22:00:00Z,2005,09:00:00,12:00:00,81,14
14455,3235,2005-06-02T22:00:00Z,2005,06:00:00,10:10:00,206,15
14456,3236,2005-06-06T22:00:00Z,2005,09:18:00,12:00:00,90,16
14457,3237,2005-05-28T22:00:00Z,2005,05:23:00,08:09:00,188,15
14458,3238,2005-05-27T22:00:00Z,2005,07:50:00,12:30:00,168,20
14459,3239,2005-06-08T22:00:00Z,2005,04:35:00,07:35:00,227,20
14460,3240,2005-06-17T22:00:00Z,2005,06:15:00,07:45:00,80,10
